,imgpath,top,bot,date,avgTemp,minTemp,maxTemp,sumRain
601,dailylooked_235.jpg,긴팔,긴바지,2021-09-04,23.2,18.5,28.6,0.0
602,dailylooked_236.jpg,반팔,긴바지,2021-09-03,24.3,20.6,29.2,0.0
603,dailylooked_237.jpg,긴팔,반바지,2021-09-03,24.3,20.6,29.2,0.0
604,dailylooked_238.jpg,긴팔,반바지,2021-09-02,23.5,20.7,26.7,0.0
605,dailylooked_239.jpg,긴팔,긴바지,2021-09-02,23.5,20.7,26.7,0.0
606,dailylooked_24.jpg,긴팔,긴바지,2023-03-14,9.2,3.3,15.4,0.0
607,dailylooked_240.jpg,긴팔,긴바지,2021-09-01,21.4,18.5,23.9,0.8
608,dailylooked_241.jpg,긴팔,긴바지,2021-09-01,21.4,18.5,23.9,0.8
609,dailylooked_242.jpg,반팔,긴바지,2021-08-31,20.5,18.1,23.1,77.4
610,dailylooked_243.jpg,긴팔,긴바지,2021-08-31,20.5,18.1,23.1,77.4
611,dailylooked_244.jpg,긴팔,반바지,2021-08-30,24.2,21.2,27.7,0.0
612,dailylooked_245.jpg,긴팔,긴바지,2021-08-30,24.2,21.2,27.7,0.0
613,dailylooked_246.jpg,긴팔,반바지,2021-08-29,23.7,21.9,26.3,0.9
614,dailylooked_247.jpg,긴팔,긴바지,2021-08-29,23.7,21.9,26.3,0.9
615,dailylooked_248.jpg,긴팔,긴바지,2021-08-28,23.6,19.7,28.2,0.0
616,dailylooked_25.jpg,긴팔,긴바지,2023-03-12,5.9,0.6,12.6,5.6
617,dailylooked_250.jpg,긴팔,반바지,2021-08-27,22.4,20.4,25.5,0.9
618,dailylooked_251.jpg,긴팔,긴바지,2021-08-26,25.5,22.9,27.9,0.7
619,dailylooked_252.jpg,반팔,긴바지,2021-08-25,25.0,23.5,27.3,0.3
620,dailylooked_253.jpg,반팔,긴바지,2021-08-25,25.0,23.5,27.3,0.3
621,dailylooked_254.jpg,반팔,긴바지,2021-08-24,23.4,21.1,26.4,10.5
622,dailylooked_255.jpg,반팔,긴바지,2021-08-24,23.4,21.1,26.4,10.5
623,dailylooked_256.jpg,반팔,긴바지,2021-08-23,22.4,21.0,24.0,7.4
624,dailylooked_257.jpg,긴팔,반바지,2021-08-23,22.4,21.0,24.0,7.4
625,dailylooked_258.jpg,긴팔,긴바지,2021-08-22,24.4,22.4,27.0,0.0
626,dailylooked_259.jpg,반팔,긴바지,2021-08-22,24.4,22.4,27.0,0.0
627,dailylooked_26.jpg,긴팔,긴바지,2023-03-10,13.5,6.2,22.2,0.0
628,dailylooked_260.jpg,긴팔,반바지,2021-08-21,23.8,21.0,25.5,62.8
629,dailylooked_261.jpg,반팔,반바지,2021-08-20,26.6,22.6,30.7,0.0
630,dailylooked_262.jpg,긴팔,반바지,2021-08-19,26.0,21.0,31.5,0.0
631,dailylooked_263.jpg,반팔,긴바지,2021-08-19,26.0,21.0,31.5,0.0
632,dailylooked_264.jpg,긴팔,긴바지,2021-08-18,24.3,20.6,31.0,5.6
633,dailylooked_265.jpg,반팔,반바지,2021-08-18,24.3,20.6,31.0,5.6
634,dailylooked_266.jpg,긴팔,반바지,2021-08-17,25.9,21.9,31.3,9.3
635,dailylooked_268.jpg,반팔,긴바지,2021-08-16,27.3,22.5,32.8,0.0
636,dailylooked_269.jpg,반팔,긴바지,2021-08-15,26.9,21.7,32.4,0.0
637,dailylooked_27.jpg,긴팔,긴바지,2023-03-07,11.7,6.3,19.4,0.0
638,dailylooked_270.jpg,반팔,반바지,2021-08-15,26.9,21.7,32.4,0.0
639,dailylooked_272.jpg,반팔,긴바지,2021-08-13,26.6,23.4,30.1,0.0
640,dailylooked_273.jpg,반팔,긴바지,2021-08-13,26.6,23.4,30.1,0.0
641,dailylooked_274.jpg,긴팔,긴바지,2021-08-12,26.8,24.0,31.7,0.0
642,dailylooked_275.jpg,반팔,긴바지,2021-08-11,27.4,24.1,31.6,0.0
643,dailylooked_277.jpg,반팔,긴바지,2021-08-10,27.7,24.3,32.2,0.0
644,dailylooked_278.jpg,반팔,반바지,2021-08-08,26.8,24.4,32.1,12.7
645,dailylooked_279.jpg,긴팔,반바지,2021-08-08,26.8,24.4,32.1,12.7
646,dailylooked_28.jpg,패딩,긴바지,2023-03-06,9.2,2.2,16.5,0.0
647,dailylooked_280.jpg,반팔,긴바지,2021-08-07,28.0,23.4,32.3,0.0
648,dailylooked_281.jpg,반팔,반바지,2021-08-06,28.1,26.0,32.2,0.0
649,dailylooked_282.jpg,긴팔,반바지,2021-08-05,29.4,25.6,33.7,0.0
650,dailylooked_283.jpg,반팔,긴바지,2021-08-05,29.4,25.6,33.7,0.0
651,dailylooked_284.jpg,반팔,긴바지,2021-08-04,28.9,26.3,33.2,0.0
652,dailylooked_285.jpg,긴팔,긴바지,2021-08-04,28.9,26.3,33.2,0.0
653,dailylooked_286.jpg,반팔,반바지,2021-08-03,28.0,24.1,31.4,0.0
654,dailylooked_287.jpg,긴팔,긴바지,2021-08-03,28.0,24.1,31.4,0.0
655,dailylooked_288.jpg,반팔,긴바지,2021-07-30,30.5,25.8,35.4,0.0
656,dailylooked_289.jpg,반팔,긴바지,2021-07-30,30.5,25.8,35.4,0.0
657,dailylooked_29.jpg,긴팔,긴바지,2023-03-05,8.0,2.5,15.4,0.0
658,dailylooked_291.jpg,반팔,긴바지,2021-07-29,29.6,27.0,33.3,0.0
659,dailylooked_292.jpg,반팔,반바지,2021-07-28,30.4,27.1,34.7,0.0
660,dailylooked_293.jpg,반팔,긴바지,2021-07-28,30.4,27.1,34.7,0.0
661,dailylooked_294.jpg,반팔,반바지,2021-07-27,31.1,27.8,35.7,0.0
662,dailylooked_295.jpg,반팔,긴바지,2021-07-27,31.1,27.8,35.7,0.0
663,dailylooked_296.jpg,반팔,긴바지,2021-07-26,31.2,27.4,35.4,0.0
664,dailylooked_297.jpg,반팔,반바지,2021-07-26,31.2,27.4,35.4,0.0
665,dailylooked_298.jpg,반팔,반바지,2021-07-25,31.5,27.2,35.9,0.0
666,dailylooked_299.jpg,긴팔,반바지,2021-07-25,31.5,27.2,35.9,0.0
667,dailylooked_3.jpg,긴팔,긴바지,2023-04-12,10.1,4.8,15.3,0.0
668,dailylooked_30.jpg,긴팔,긴바지,2023-03-03,4.6,-1.9,10.4,0.0
669,dailylooked_300.jpg,반팔,반바지,2021-07-24,31.7,26.9,36.5,0.0
670,dailylooked_301.jpg,반팔,반바지,2021-07-24,31.7,26.9,36.5,0.0
671,dailylooked_302.jpg,반팔,반바지,2021-07-23,31.2,27.2,35.8,0.0
672,dailylooked_303.jpg,반팔,반바지,2021-07-23,31.2,27.2,35.8,0.0
673,dailylooked_304.jpg,반팔,반바지,2021-07-22,31.2,26.5,35.9,0.0
674,dailylooked_305.jpg,반팔,긴바지,2021-07-22,31.2,26.5,35.9,0.0
675,dailylooked_306.jpg,반팔,긴바지,2021-07-21,30.5,25.3,35.3,0.0
676,dailylooked_307.jpg,긴팔,긴바지,2021-07-20,27.9,23.6,31.8,0.0
677,dailylooked_308.jpg,반팔,반바지,2021-07-20,27.9,23.6,31.8,0.0
678,dailylooked_309.jpg,반팔,반바지,2021-07-19,26.4,24.0,30.5,67.4
679,dailylooked_31.jpg,긴팔,긴바지,2023-03-02,2.2,-1.8,6.6,0.0
680,dailylooked_310.jpg,반팔,긴바지,2021-07-19,26.4,24.0,30.5,67.4
681,dailylooked_311.jpg,반팔,긴바지,2021-07-18,29.6,25.7,34.1,0.0
682,dailylooked_312.jpg,반팔,반바지,2021-07-18,29.6,25.7,34.1,0.0
683,dailylooked_313.jpg,반팔,긴바지,2021-07-17,29.1,24.7,32.8,0.0
684,dailylooked_314.jpg,반팔,반바지,2021-07-17,29.1,24.7,32.8,0.0
685,dailylooked_315.jpg,긴팔,반바지,2021-07-15,29.1,25.9,34.5,0.0
686,dailylooked_316.jpg,반팔,반바지,2021-07-15,29.1,25.9,34.5,0.0
687,dailylooked_317.jpg,긴팔,긴바지,2021-07-14,29.7,26.1,33.5,0.0
688,dailylooked_318.jpg,긴팔,반바지,2021-07-13,28.8,26.3,31.5,0.0
689,dailylooked_319.jpg,반팔,반바지,2021-07-13,28.8,26.3,31.5,0.0
690,dailylooked_32.jpg,긴팔,긴바지,2023-02-28,4.3,-0.7,8.7,0.0
691,dailylooked_320.jpg,긴팔,긴바지,2021-07-12,28.1,23.8,32.5,0.0
692,dailylooked_321.jpg,반팔,반바지,2021-07-11,25.7,24.1,27.5,0.4
693,dailylooked_322.jpg,반팔,긴바지,2021-07-10,25.9,23.1,29.2,0.5
694,dailylooked_323.jpg,긴팔,긴바지,2021-07-09,25.5,23.6,29.2,0.0
695,dailylooked_324.jpg,반팔,반바지,2021-07-08,26.0,23.8,29.8,2.9
696,dailylooked_325.jpg,반팔,반바지,2021-07-08,26.0,23.8,29.8,2.9
697,dailylooked_326.jpg,반팔,반바지,2021-07-07,26.4,23.9,29.1,12.7
698,dailylooked_327.jpg,반팔,긴바지,2021-07-07,26.4,23.9,29.1,12.7
699,dailylooked_328.jpg,반팔,반바지,2021-07-06,25.3,21.0,30.1,0.0
700,dailylooked_329.jpg,반팔,긴바지,2021-07-05,23.3,20.1,26.9,0.0
701,dailylooked_33.jpg,긴팔,긴바지,2023-02-27,4.4,-1.8,12.4,0.0
702,dailylooked_330.jpg,긴팔,반바지,2021-07-04,21.4,19.8,23.1,21.4
703,dailylooked_331.jpg,반팔,반바지,2021-07-04,21.4,19.8,23.1,21.4
704,dailylooked_332.jpg,반팔,긴바지,2021-07-02,27.1,23.6,31.8,0.0
705,dailylooked_333.jpg,반팔,긴바지,2021-07-01,26.3,21.4,31.0,0.0
706,dailylooked_334.jpg,반팔,반바지,2021-06-30,24.3,21.0,28.8,6.0
707,dailylooked_335.jpg,반팔,반바지,2021-06-29,23.9,21.3,28.4,8.0
708,dailylooked_336.jpg,반팔,반바지,2021-06-28,23.7,21.0,29.2,0.1
709,dailylooked_337.jpg,반팔,반바지,2021-06-27,24.5,19.8,30.8,38.2
710,dailylooked_338.jpg,반팔,반바지,2021-06-25,24.1,19.5,29.5,0.0
711,dailylooked_339.jpg,반팔,반바지,2021-06-24,23.0,18.5,28.0,0.0
712,dailylooked_34.jpg,긴팔,긴바지,2023-02-26,2.2,-3.4,9.4,0.0
713,dailylooked_340.jpg,반팔,긴바지,2021-06-23,22.4,18.8,27.9,7.5
714,dailylooked_341.jpg,반팔,긴바지,2021-06-23,22.4,18.8,27.9,7.5
715,dailylooked_342.jpg,반팔,긴바지,2021-06-22,22.8,19.7,28.6,0.0
716,dailylooked_343.jpg,반팔,긴바지,2021-06-21,23.6,19.2,28.5,0.0
717,dailylooked_344.jpg,반팔,긴바지,2021-06-20,22.9,17.6,29.0,0.0
718,dailylooked_345.jpg,반팔,반바지,2021-06-19,22.3,17.5,27.4,0.0
719,dailylooked_346.jpg,반팔,긴바지,2021-06-18,20.0,19.0,21.4,6.3
720,dailylooked_347.jpg,반팔,반바지,2021-06-16,24.3,20.3,28.9,0.0
721,dailylooked_348.jpg,반팔,반바지,2021-06-15,22.5,21.5,25.3,1.9
722,dailylooked_349.jpg,반팔,반바지,2021-06-14,24.8,18.9,30.2,0.0
723,dailylooked_35.jpg,긴팔,긴바지,2023-02-21,-1.3,-5.3,4.8,0.0
724,dailylooked_350.jpg,반팔,긴바지,2021-06-13,24.8,20.9,29.7,0.0
725,dailylooked_351.jpg,반팔,반바지,2021-06-12,24.2,18.2,30.2,0.0
726,dailylooked_352.jpg,반팔,긴바지,2021-06-11,21.5,19.9,24.4,4.6
727,dailylooked_353.jpg,반팔,긴바지,2021-06-10,24.9,20.5,29.8,6.1
728,dailylooked_354.jpg,반팔,반바지,2021-06-09,25.8,19.5,31.6,0.0
729,dailylooked_355.jpg,반팔,긴바지,2021-06-06,23.0,18.4,28.2,0.0
730,dailylooked_356.jpg,긴팔,긴바지,2021-06-05,20.8,17.0,25.7,0.0
731,dailylooked_357.jpg,긴팔,긴바지,2021-06-04,18.5,13.3,23.6,0.0
732,dailylooked_358.jpg,반팔,긴바지,2021-06-03,19.1,14.6,22.7,18.1
733,dailylooked_359.jpg,긴팔,반바지,2021-06-02,23.2,16.6,29.7,0.0
734,dailylooked_36.jpg,긴팔,긴바지,2023-02-12,3.7,-0.9,7.6,0.0
735,dailylooked_360.jpg,반팔,긴바지,2021-05-31,19.9,16.5,23.8,4.0
736,dailylooked_361.jpg,반팔,긴바지,2021-05-30,18.4,10.8,26.3,18.1
737,dailylooked_362.jpg,긴팔,반바지,2021-05-27,15.8,13.9,18.7,8.9
738,dailylooked_363.jpg,긴팔,반바지,2021-05-26,18.0,11.5,23.0,0.0
739,dailylooked_364.jpg,반팔,긴바지,2021-05-25,15.3,11.9,19.3,8.3
740,dailylooked_365.jpg,반팔,반바지,2021-05-24,19.4,16.4,24.5,0.0
741,dailylooked_366.jpg,긴팔,긴바지,2021-05-23,19.5,14.3,25.1,0.0
742,dailylooked_367.jpg,반팔,긴바지,2021-05-21,16.0,14.2,18.2,6.9
743,dailylooked_368.jpg,반팔,긴바지,2021-05-20,18.7,15.6,22.9,0.9
744,dailylooked_369.jpg,반팔,긴바지,2021-05-19,19.9,12.4,26.6,0.0
745,dailylooked_37.jpg,패딩,긴바지,2023-02-03,-1.6,-3.9,3.4,0.0
746,dailylooked_370.jpg,반팔,긴바지,2021-05-18,17.9,13.6,24.5,0.0
747,dailylooked_371.jpg,반팔,긴바지,2021-05-17,15.3,14.2,16.7,3.1
748,dailylooked_372.jpg,긴팔,긴바지,2021-05-16,18.4,14.8,20.8,66.9
749,dailylooked_373.jpg,긴팔,긴바지,2021-05-15,22.1,20.8,26.2,15.0
750,dailylooked_374.jpg,긴팔,긴바지,2021-05-14,24.1,18.0,30.8,0.0
751,dailylooked_375.jpg,긴팔,긴바지,2021-05-13,22.9,16.6,29.6,0.0
752,dailylooked_376.jpg,긴팔,긴바지,2021-05-12,22.0,16.9,27.7,0.0
753,dailylooked_377.jpg,긴팔,긴바지,2021-05-11,18.5,9.4,25.7,0.0
754,dailylooked_378.jpg,반팔,긴바지,2021-05-10,13.2,11.7,14.6,0.0
755,dailylooked_379.jpg,반팔,긴바지,2021-05-09,15.7,10.0,21.8,0.0
756,dailylooked_38.jpg,패딩,긴바지,2023-02-02,-2.4,-5.1,1.4,0.0
757,dailylooked_380.jpg,긴팔,긴바지,2021-05-08,14.3,8.9,21.0,0.0
758,dailylooked_381.jpg,긴팔,긴바지,2021-05-07,14.4,10.7,17.2,8.8
759,dailylooked_382.jpg,반팔,긴바지,2021-05-06,15.7,7.9,23.1,0.0
760,dailylooked_383.jpg,긴팔,긴바지,2021-05-05,13.9,10.3,18.4,0.1
761,dailylooked_384.jpg,반팔,긴바지,2021-05-04,13.8,11.4,15.8,19.6
762,dailylooked_385.jpg,긴팔,긴바지,2021-05-03,14.1,8.4,20.3,0.0
763,dailylooked_386.jpg,반팔,긴바지,2021-05-02,12.4,7.3,18.7,1.7
764,dailylooked_387.jpg,긴팔,긴바지,2021-05-01,10.2,8.5,15.3,8.0
765,dailylooked_388.jpg,긴팔,긴바지,2021-04-29,14.6,10.9,20.1,3.9
766,dailylooked_389.jpg,긴팔,긴바지,2021-04-28,14.5,11.2,18.2,4.7
767,dailylooked_39.jpg,긴팔,긴바지,2023-01-30,-0.9,-4.4,4.2,0.0
768,dailylooked_390.jpg,긴팔,긴바지,2021-04-27,15.4,12.5,20.0,1.7
769,dailylooked_391.jpg,긴팔,긴바지,2021-04-26,16.2,12.3,20.6,0.0
770,dailylooked_392.jpg,긴팔,긴바지,2021-04-25,18.2,12.6,24.0,0.0
771,dailylooked_393.jpg,긴팔,긴바지,2021-04-24,18.3,15.3,22.2,0.0
772,dailylooked_394.jpg,긴팔,긴바지,2021-04-23,19.0,17.0,21.7,0.0
773,dailylooked_395.jpg,긴팔,긴바지,2021-04-22,20.9,16.1,27.5,0.0
774,dailylooked_396.jpg,긴팔,긴바지,2021-04-21,19.1,10.3,28.2,0.0
775,dailylooked_397.jpg,긴팔,긴바지,2021-04-20,14.8,8.1,22.0,0.0
776,dailylooked_398.jpg,반팔,긴바지,2021-04-19,12.2,5.8,19.4,0.0
777,dailylooked_399.jpg,긴팔,긴바지,2021-04-18,9.9,5.6,15.3,0.0
778,dailylooked_4.jpg,긴팔,긴바지,2023-04-11,13.1,9.2,17.4,2.9
779,dailylooked_40.jpg,긴팔,긴바지,2023-01-07,1.5,-1.4,3.8,0.1
780,dailylooked_400.jpg,긴팔,긴바지,2021-04-17,9.6,6.0,14.6,0.0
781,dailylooked_401.jpg,긴팔,긴바지,2021-04-16,11.3,8.1,14.8,0.7
782,dailylooked_402.jpg,긴팔,긴바지,2021-04-15,11.6,6.3,18.3,0.0
783,dailylooked_403.jpg,반팔,긴바지,2021-04-12,13.8,11.9,17.8,22.0
784,dailylooked_404.jpg,긴팔,긴바지,2021-04-11,15.0,7.5,21.8,0.0
785,dailylooked_405.jpg,긴팔,긴바지,2021-04-10,12.6,7.7,18.8,0.0
786,dailylooked_406.jpg,긴팔,긴바지,2021-04-09,13.6,7.6,19.6,0.0
787,dailylooked_407.jpg,긴팔,긴바지,2021-04-08,13.0,7.2,18.0,0.0
788,dailylooked_408.jpg,긴팔,긴바지,2021-04-07,14.1,8.1,20.4,0.0
789,dailylooked_409.jpg,긴팔,긴바지,2021-04-06,13.9,9.4,19.2,0.0
790,dailylooked_41.jpg,긴팔,긴바지,2023-01-06,0.6,-4.7,5.7,3.9
791,dailylooked_410.jpg,긴팔,긴바지,2021-04-05,11.9,5.4,19.3,0.0
792,dailylooked_411.jpg,긴팔,긴바지,2021-04-04,11.9,9.0,15.8,0.6
793,dailylooked_412.jpg,긴팔,긴바지,2021-04-03,14.9,10.9,18.0,56.2
794,dailylooked_413.jpg,긴팔,긴바지,2021-04-02,17.8,12.5,23.0,0.0
795,dailylooked_414.jpg,긴팔,긴바지,2021-03-28,9.0,7.7,13.0,9.2
796,dailylooked_415.jpg,긴팔,긴바지,2021-03-22,6.2,1.1,11.1,0.0
797,dailylooked_416.jpg,긴팔,긴바지,2021-03-20,9.9,7.4,14.7,5.1
798,dailylooked_417.jpg,긴팔,긴바지,2021-03-17,8.8,1.8,17.5,0.0
799,dailylooked_418.jpg,긴팔,긴바지,2021-03-16,8.4,4.9,13.1,1.3
800,dailylooked_419.jpg,긴팔,긴바지,2021-03-10,8.8,1.7,17.1,0.0
801,dailylooked_42.jpg,긴팔,긴바지,2023-01-05,-1.6,-5.6,3.6,0.0
802,dailylooked_420.jpg,긴팔,긴바지,2021-03-09,6.6,2.1,12.2,0.0
803,dailylooked_421.jpg,긴팔,긴바지,2021-03-08,7.0,1.5,13.9,0.0
804,dailylooked_422.jpg,긴팔,긴바지,2021-03-07,6.2,2.1,12.2,0.0
805,dailylooked_423.jpg,긴팔,긴바지,2021-03-06,6.6,3.2,11.6,0.0
806,dailylooked_424.jpg,긴팔,긴바지,2021-03-04,7.2,2.5,13.0,0.0
807,dailylooked_425.jpg,긴팔,긴바지,2021-03-02,2.3,0.2,6.9,0.1
808,dailylooked_426.jpg,긴팔,긴바지,2021-02-28,7.8,3.2,10.8,0.0
809,dailylooked_427.jpg,긴팔,긴바지,2021-02-27,9.5,4.3,16.2,0.0
810,dailylooked_428.jpg,긴팔,긴바지,2021-02-24,2.9,-3.0,10.1,0.0
811,dailylooked_429.jpg,긴팔,긴바지,2021-02-23,0.0,-3.1,4.3,0.0
812,dailylooked_43.jpg,긴팔,긴바지,2023-01-02,-4.5,-7.4,-0.4,0.0
813,dailylooked_430.jpg,긴팔,긴바지,2021-02-22,7.8,0.4,12.6,0.0
814,dailylooked_431.jpg,긴팔,긴바지,2021-01-09,-12.2,-16.6,-7.5,0.0
815,dailylooked_432.jpg,패딩,긴바지,2021-01-08,-14.9,-18.6,-10.7,0.0
816,dailylooked_433.jpg,패딩,긴바지,2021-01-06,-7.4,-12.0,-1.9,2.3
817,dailylooked_434.jpg,패딩,긴바지,2021-01-05,-5.5,-9.9,-2.1,0.0
818,dailylooked_435.jpg,긴팔,긴바지,2021-01-01,-4.2,-9.8,1.6,0.0
819,dailylooked_436.jpg,긴팔,긴바지,2020-12-29,0.1,-6.2,4.3,0.2
820,dailylooked_437.jpg,패딩,긴바지,2020-12-27,5.8,1.4,10.0,0.0
821,dailylooked_438.jpg,패딩,긴바지,2020-12-24,2.6,-2.0,6.1,0.0
822,dailylooked_439.jpg,긴팔,긴바지,2020-11-14,12.5,6.8,19.3,0.0
823,dailylooked_44.jpg,긴팔,긴바지,2022-12-22,-7.8,-11.3,-2.6,0.0
824,dailylooked_440.jpg,긴팔,긴바지,2020-11-01,13.7,11.6,15.0,13.6
825,dailylooked_441.jpg,긴팔,긴바지,2020-10-31,13.6,8.5,18.2,0.0
826,dailylooked_442.jpg,패딩,긴바지,2020-10-26,12.9,8.0,19.0,0.0
827,dailylooked_443.jpg,긴팔,긴바지,2020-10-24,8.7,3.2,14.0,0.0
828,dailylooked_444.jpg,긴팔,긴바지,2020-10-21,14.1,11.8,17.3,0.0
829,dailylooked_445.jpg,긴팔,긴바지,2020-10-18,13.6,7.2,20.2,0.0
830,dailylooked_446.jpg,긴팔,긴바지,2020-10-17,13.1,8.7,18.6,0.0
831,dailylooked_447.jpg,패딩,긴바지,2020-10-15,11.7,6.5,18.5,0.0
832,dailylooked_448.jpg,긴팔,긴바지,2020-10-14,12.8,8.5,18.0,0.0
833,dailylooked_449.jpg,긴팔,긴바지,2020-10-13,13.6,8.6,18.4,0.0
834,dailylooked_45.jpg,긴팔,긴바지,2022-12-02,-2.5,-7.6,3.0,0.0
835,dailylooked_450.jpg,긴팔,긴바지,2020-10-10,16.9,12.3,21.5,0.0
836,dailylooked_451.jpg,긴팔,긴바지,2020-10-08,17.2,12.1,23.1,0.0
837,dailylooked_452.jpg,긴팔,긴바지,2020-10-07,16.0,9.9,22.0,0.0
838,dailylooked_453.jpg,긴팔,긴바지,2020-10-05,13.3,8.5,18.4,0.0
839,dailylooked_454.jpg,긴팔,긴바지,2020-10-03,19.9,18.3,23.2,0.0
840,dailylooked_455.jpg,긴팔,긴바지,2020-10-02,19.2,16.3,21.9,0.0
841,dailylooked_456.jpg,반팔,긴바지,2020-10-01,18.8,15.6,23.6,0.0
842,dailylooked_457.jpg,긴팔,긴바지,2020-09-30,19.6,16.2,25.7,38.3
843,dailylooked_458.jpg,긴팔,긴바지,2020-09-29,19.6,15.3,23.9,0.0
844,dailylooked_459.jpg,긴팔,긴바지,2020-09-27,20.4,14.9,25.8,0.0
845,dailylooked_46.jpg,긴팔,긴바지,2022-11-27,5.4,-1.1,11.5,0.0
846,dailylooked_460.jpg,긴팔,긴바지,2020-09-26,19.3,14.8,24.8,0.0
847,dailylooked_461.jpg,긴팔,긴바지,2020-09-26,19.3,14.8,24.8,0.0
848,dailylooked_462.jpg,긴팔,긴바지,2020-09-25,20.1,16.6,25.4,0.0
849,dailylooked_463.jpg,반팔,긴바지,2020-09-24,20.6,16.8,25.4,0.0
850,dailylooked_464.jpg,긴팔,반바지,2020-09-23,19.2,15.2,23.8,0.0
851,dailylooked_465.jpg,긴팔,긴바지,2020-09-22,20.2,15.5,25.6,0.0
852,dailylooked_466.jpg,긴팔,긴바지,2020-09-21,19.1,13.6,25.3,0.0
853,dailylooked_467.jpg,긴팔,긴바지,2020-09-20,19.7,15.6,24.9,0.0
854,dailylooked_468.jpg,긴팔,긴바지,2020-09-20,19.7,15.6,24.9,0.0
855,dailylooked_469.jpg,패딩,긴바지,2020-09-18,21.5,18.1,25.8,0.0
856,dailylooked_47.jpg,긴팔,긴바지,2022-11-24,9.4,5.9,14.1,0.0
857,dailylooked_470.jpg,긴팔,긴바지,2020-09-17,21.3,20.1,23.6,0.0
858,dailylooked_471.jpg,긴팔,긴바지,2020-09-11,22.4,19.2,27.1,1.2
859,dailylooked_472.jpg,긴팔,반바지,2020-09-08,23.4,20.6,26.5,0.0
860,dailylooked_473.jpg,반팔,반바지,2020-09-03,22.7,20.0,25.6,29.8
861,dailylooked_474.jpg,반팔,반바지,2020-09-01,26.6,23.8,29.5,0.0
862,dailylooked_475.jpg,반팔,반바지,2020-08-31,26.4,23.8,30.0,0.0
863,dailylooked_476.jpg,반팔,반바지,2020-08-30,26.8,24.4,30.6,42.5
864,dailylooked_477.jpg,반팔,긴바지,2020-08-24,27.8,23.7,32.0,0.0
865,dailylooked_478.jpg,긴팔,긴바지,2020-08-21,26.6,25.2,29.2,2.5
866,dailylooked_479.jpg,긴팔,긴바지,2020-08-15,26.1,25.0,27.0,69.0
867,dailylooked_48.jpg,긴팔,긴바지,2022-11-23,10.8,6.8,15.2,0.0
868,dailylooked_480.jpg,반팔,반바지,2020-08-12,27.2,23.5,31.3,0.0
869,dailylooked_481.jpg,긴팔,반바지,2020-08-09,24.9,23.7,25.8,50.3
870,dailylooked_482.jpg,반팔,반바지,2020-08-02,24.9,23.5,26.4,31.4
871,dailylooked_483.jpg,반팔,반바지,2020-08-02,24.9,23.5,26.4,31.4
872,dailylooked_484.jpg,반팔,긴바지,2020-07-13,18.7,17.7,21.7,47.6
873,dailylooked_485.jpg,반팔,긴바지,2020-07-06,25.6,21.8,30.9,0.0
874,dailylooked_486.jpg,반팔,반바지,2020-07-05,23.8,19.9,27.6,0.0
875,dailylooked_487.jpg,긴팔,긴바지,2020-07-03,25.5,21.6,30.6,0.1
876,dailylooked_488.jpg,긴팔,긴바지,2020-07-02,24.2,20.4,29.8,0.0
877,dailylooked_489.jpg,긴팔,긴바지,2020-06-29,23.8,20.6,26.5,11.9
878,dailylooked_49.jpg,긴팔,긴바지,2022-11-22,10.7,7.0,13.7,0.0
879,dailylooked_490.jpg,반팔,긴바지,2020-05-25,16.6,13.7,21.3,0.0
880,dailylooked_491.jpg,긴팔,긴바지,2020-05-19,13.0,10.1,17.1,19.0
881,dailylooked_492.jpg,반팔,긴바지,2020-05-13,16.1,10.2,21.8,0.0
882,dailylooked_493.jpg,긴팔,긴바지,2020-05-10,14.4,12.8,16.6,1.3
883,dailylooked_494.jpg,반팔,긴바지,2020-05-07,20.7,14.9,26.5,0.0
884,dailylooked_495.jpg,긴팔,긴바지,2020-05-06,19.4,11.1,27.6,0.0
885,dailylooked_496.jpg,반팔,긴바지,2020-05-01,20.2,16.4,26.2,0.0
886,dailylooked_497.jpg,긴팔,긴바지,2020-04-29,14.9,9.3,21.0,0.0
887,dailylooked_498.jpg,긴팔,긴바지,2020-04-26,12.3,6.8,19.0,0.0
888,dailylooked_499.jpg,긴팔,긴바지,2020-04-24,9.9,4.1,14.3,0.0
889,dailylooked_5.jpg,반팔,긴바지,2023-04-10,13.2,6.2,19.1,0.0
890,dailylooked_50.jpg,긴팔,긴바지,2022-11-21,11.8,9.3,16.2,0.0
891,dailylooked_500.jpg,긴팔,긴바지,2020-04-23,7.9,2.9,12.8,0.0
892,dailylooked_501.jpg,긴팔,긴바지,2020-04-22,6.0,4.1,8.3,0.0
893,dailylooked_502.jpg,긴팔,긴바지,2020-04-09,8.9,4.3,14.7,0.0
894,dailylooked_503.jpg,긴팔,긴바지,2020-03-30,10.2,4.3,16.9,0.0
895,dailylooked_504.jpg,긴팔,긴바지,2020-03-25,12.5,6.1,19.2,0.0
896,dailylooked_505.jpg,긴팔,긴바지,2020-03-23,10.6,5.4,17.0,0.0
897,dailylooked_506.jpg,긴팔,긴바지,2020-03-22,11.0,6.1,16.5,0.0
898,dailylooked_507.jpg,긴팔,긴바지,2020-03-19,9.1,5.8,12.1,0.0
899,dailylooked_508.jpg,패딩,긴바지,2020-03-15,4.0,0.2,8.5,0.0
900,dailylooked_509.jpg,긴팔,긴바지,2020-03-13,4.9,-0.1,8.7,0.5
